yr_fracs,zrs
0.0027397260273972603,-0.008532876071269846
0.005479452054794521,-0.008532876071272733
0.09315068493150686,-0.00698475319995806
0.1726027397260274,-0.005337341343353508
0.25753424657534246,-0.0034588380286941778
0.34246575342465757,-0.0026706819937424298
0.4246575342465754,-0.0015241770638960705
0.5068493150684932,-0.00034458328891562306
0.5917808219178082,0.0004162232927173992
0.6767123287671233,0.0013379838365017438
0.7534246575342466,0.0022769155026691745
0.8410958904109589,0.00302005996307253
0.9205479452054794,0.0037956155123861635
1.010958904109589,0.0047764367380302986
1.0904109589041096,0.005344346180587323
1.1726027397260275,0.005994252292538027
1.263013698630137,0.006788543421893722
1.5123287671232877,0.008397871676983693
1.7616438356164383,0.009656981363774353
2.010958904109589,0.010612852736640255
2.26027397260274,0.011125962109135745
2.5095890410958908,0.011653474558419363
2.7589041095890416,0.012192168292015193
3.0082191780821925,0.012699253395545673
3.2602739726027403,0.013012109492164026
3.509589041095891,0.013333050346165942
3.7561643835616447,0.013659493385666632
4.008219178082193,0.013966077741008442
4.260273972602741,0.014196050270581795
4.509589041095892,0.01443311727040375
4.756164383561646,0.014675264693845502
5.008219178082194,0.014899221420800579
5.265753424657536,0.015087709051714082
5.515068493150687,0.01527887896216984
5.764383561643838,0.015469024835217615
6.016438356164386,0.01564788895584668
6.268493150684934,0.01582363516289864
6.517808219178085,0.01600476435721987
6.764383561643839,0.01618988001668864
7.016438356164387,0.016360257073019246
7.265753424657538,0.016542202348613033
7.515068493150689,0.016731105360134446
7.7643835616438395,0.016925498066479472
8.01369863013699,0.01710307814600598
8.26301369863014,0.01728144538503451
8.51232876712329,0.017466368663056953
8.76164383561644,0.01765652730532663
9.01095890410959,0.01783088682883016
9.263013698630138,0.018001171961181894
9.512328767123288,0.018175799901354983
9.761643835616438,0.018350219120458755
10.013698630136986,0.018516867684319926
10.271232876712329,0.0186705685367603
10.520547945205479,0.018825633449947032
10.761643835616438,0.018980307137413277
11.01917808219178,0.01913027909541909
11.271232876712329,0.019265649661409423
11.520547945205479,0.019405701373539808
11.767123287671232,0.01954881795190211
12.01917808219178,0.019680221903752404
12.271232876712329,0.01978289208768702
12.520547945205479,0.01989021514387601
12.767123287671232,0.020000684985302275
13.01917808219178,0.020099596165076283
13.26849315068493,0.02017260905098639
13.51780821917808,0.02025054233079926
13.76712328767123,0.020328209655592344
14.01643835616438,0.02039682465060877
14.268493150684929,0.020441253091513234
14.517808219178079,0.02048971251878884
14.764383561643832,0.02054105480977153
15.01643835616438,0.02058057841865657
15.268493150684929,0.020588568605815594
15.517808219178079,0.020600654898536686
15.764383561643832,0.020615729976894315
16.01643835616438,0.020618529648530837
16.273972602739722,0.020601584981610355
16.523287671232872,0.020589261143419968
16.764383561643832,0.020580192251804075
17.021917808219175,0.020557691276469114
17.273972602739722,0.02052066983692713
17.523287671232872,0.020488169513885213
17.772602739726022,0.020455075500922737
18.02465753424657,0.020412975211594464
18.27397260273972,0.02036486655429348
18.52328767123287,0.020320257897281424
18.77260273972602,0.020278128136933082
19.021917808219168,0.02022460941793791
19.271232876712318,0.02017089618081047
19.520547945205468,0.020120492486960018
19.769863013698618,0.02007242473981896
20.019178082191768,0.02001341243183674
20.271232876712315,0.019951720124284922
20.520547945205465,0.01989379212593345
20.767123287671218,0.019838697003190964
21.019178082191765,0.019771779558231506
21.27123287671231,0.01970751488107525
21.52054794520546,0.01964689019317123
21.76986301369861,0.019585813605053293
22.027397260273954,0.019514952000615038
22.2794520547945,0.01945097582211397
22.52876712328765,0.01939044833492587
22.775342465753404,0.019332524581077815
23.02739726027395,0.01926323167650823
23.279452054794497,0.019199925323427625
23.528767123287647,0.019139763016946088
23.7753424657534,0.01908213974850148
24.027397260273947,0.019013790164412514
24.276712328767097,0.01895221217208065
24.526027397260247,0.018893169158239242
24.775342465753397,0.018835854120582862
25.024657534246547,0.01876960707396469
25.273972602739697,0.018707860226697903
25.523287671232847,0.018648528852766022
25.772602739725997,0.018588789551208684
26.024657534246543,0.01852183794509732
26.27671232876709,0.01845954219351542
26.52602739726024,0.01840023804774127
26.772602739725993,0.01834315416511023
27.02465753424654,0.01827645297337832
27.282191780821883,0.018212845721244708
27.531506849315033,0.018153597423527845
27.772602739725993,0.018097802747121472
28.030136986301336,0.01802983653942225
28.282191780821883,0.01796768681361871
28.531506849315033,0.017908374531604432
28.778082191780786,0.0178512137708684
29.030136986301333,0.01778468518728915
29.28219178082188,0.017722575363120496
29.53150684931503,0.017663111317429925
29.78082191780818,0.017603416352335977
30.03013698630133,0.017537858634704362
