-6,0
-5.999,9.92681791028907E-10
-5.998,9.98812605676524E-10
-5.997,1.00498030344924E-09
-5.996,1.01118510003201E-09
-5.995,1.0174272123327E-09
-5.994,1.02370685848882E-09
-5.993,1.03002425787425E-09
-5.992,1.03637963110601E-09
-5.991,1.04277320005106E-09
-5.99,1.04920518783318E-09
-5.989,1.05567581883981E-09
-5.988,1.06218531872899E-09
-5.987,1.0687339144363E-09
-5.986,1.07532183418189E-09
-5.985,1.08194930747744E-09
-5.984,1.0886165651333E-09
-5.98299999999999,1.09532383926552E-09
-5.98199999999999,1.10207136330304E-09
-5.98099999999999,1.10885937199486E-09
-5.97999999999999,1.11568810141722E-09
-5.97899999999999,1.1225577889809E-09
-5.97799999999999,1.12946867343849E-09
-5.97699999999999,1.13642099489168E-09
-5.97599999999999,1.14341499479871E-09
-5.97499999999999,1.1504509159817E-09
-5.97399999999999,1.15752900263414E-09
-5.97299999999999,1.16464950032836E-09
-5.97199999999999,1.17181265602304E-09
-5.97099999999999,1.17901871807081E-09
-5.96999999999999,1.18626793622581E-09
-5.96899999999999,1.19356056165135E-09
-5.96799999999999,1.20089684692762E-09
-5.96699999999999,1.20827704605936E-09
-5.96599999999999,1.21570141448367E-09
-5.96499999999999,1.22317020907779E-09
-5.96399999999999,1.23068368816695E-09
-5.96299999999999,1.23824211153226E-09
-5.96199999999999,1.24584574041865E-09
-5.96099999999999,1.2534948375428E-09
-5.95999999999999,1.2611896671012E-09
-5.95899999999999,1.26893049477816E-09
-5.95799999999999,1.27671758775396E-09
-5.95699999999999,1.2845512147129E-09
-5.95599999999999,1.29243164585159E-09
-5.95499999999999,1.30035915288706E-09
-5.95399999999999,1.30833400906514E-09
-5.95299999999998,1.31635648916867E-09
-5.95199999999998,1.32442686952591E-09
-5.95099999999998,1.33254542801892E-09
-5.94999999999998,1.34071244409201E-09
-5.94899999999998,1.3489281987602E-09
-5.94799999999998,1.35719297461779E-09
-5.94699999999998,1.36550705584687E-09
-5.94599999999998,1.37387072822603E-09
-5.94499999999998,1.38228427913891E-09
-5.94399999999998,1.39074799758303E-09
-5.94299999999998,1.39926217417843E-09
-5.94199999999998,1.40782710117657E-09
-5.94099999999998,1.41644307246908E-09
-5.93999999999998,1.42511038359674E-09
-5.93899999999998,1.43382933175836E-09
-5.93799999999998,1.44260021581978E-09
-5.93699999999998,1.45142333632291E-09
-5.93599999999998,1.46029899549481E-09
-5.93499999999998,1.46922749725679E-09
-5.93399999999998,1.47820914723362E-09
-5.93299999999998,1.48724425276272E-09
-5.93199999999998,1.49633312290345E-09
-5.93099999999998,1.50547606844643E-09
-5.92999999999998,1.51467340192287E-09
-5.92899999999998,1.52392543761404E-09
-5.92799999999998,1.53323249156068E-09
-5.92699999999998,1.54259488157255E-09
-5.92599999999998,1.55201292723799E-09
-5.92499999999998,1.56148694993351E-09
-5.92399999999998,1.57101727283345E-09
-5.92299999999997,1.58060422091974E-09
-5.92199999999997,1.5902481209916E-09
-5.92099999999997,1.5999493016754E-09
-5.91999999999997,1.60970809343451E-09
-5.91899999999997,1.6195248285792E-09
-5.91799999999997,1.62939984127663E-09
-5.91699999999997,1.63933346756085E-09
-5.91599999999997,1.6493260453429E-09
-5.91499999999997,1.65937791442089E-09
-5.91399999999997,1.66948941649021E-09
-5.91299999999997,1.67966089515375E-09
-5.91199999999997,1.68989269593218E-09
-5.91099999999997,1.70018516627428E-09
-5.90999999999997,1.71053865556732E-09
-5.90899999999997,1.72095351514755E-09
-5.90799999999997,1.73143009831062E-09
-5.90699999999997,1.74196876032219E-09
-5.90599999999997,1.75256985842852E-09
-5.90499999999997,1.76323375186712E-09
-5.90399999999997,1.77396080187748E-09
-5.90299999999997,1.78475137171181E-09
-5.90199999999997,1.79560582664592E-09
-5.90099999999997,1.80652453399004E-09
-5.89999999999997,1.81750786309981E-09
-5.89899999999997,1.82855618538725E-09
-5.89799999999997,1.83966987433183E-09
-5.89699999999997,1.85084930549153E-09
-5.89599999999997,1.86209485651408E-09
-5.89499999999997,1.87340690714813E-09
-5.89399999999997,1.88478583925455E-09
-5.89299999999996,1.89623203681778E-09
-5.89199999999996,1.90774588595719E-09
-5.89099999999996,1.9193277749386E-09
-5.88999999999996,1.93097809418575E-09
-5.88899999999996,1.94269723629188E-09
-5.88799999999996,1.95448559603138E-09
-5.88699999999996,1.9663435703715E-09
-5.88599999999996,1.97827155848405E-09
-5.88499999999996,1.99026996175729E-09
-5.88399999999996,2.00233918380776E-09
-5.88299999999996,2.01447963049221E-09
-5.88199999999996,2.02669170991966E-09
-5.88099999999996,2.03897583246337E-09
-5.87999999999996,2.05133241077309E-09
-5.87899999999996,2.06376185978712E-09
-5.87799999999996,2.07626459674461E-09
-5.87699999999996,2.08884104119791E-09
-5.87599999999996,2.10149161502488E-09
-5.87499999999996,2.11421674244138E-09
-5.87399999999996,2.12701685001375E-09
-5.87299999999996,2.13989236667137E-09
-5.87199999999996,2.15284372371932E-09
-5.87099999999996,2.16587135485104E-09
-5.86999999999996,2.17897569616113E-09
-5.86899999999996,2.19215718615816E-09
-5.86799999999996,2.20541626577754E-09
-5.86699999999996,2.21875337839453E-09
-5.86599999999996,2.23216896983722E-09
-5.86499999999996,2.24566348839966E-09
-5.86399999999996,2.25923738485499E-09
-5.86299999999995,2.27289111246867E-09
-5.86199999999995,2.28662512701181E-09
-5.86099999999995,2.30043988677449E-09
-5.85999999999995,2.31433585257922E-09
-5.85899999999995,2.32831348779442E-09
-5.85799999999995,2.34237325834802E-09
-5.85699999999995,2.35651563274106E-09
-5.85599999999995,2.37074108206144E-09
-5.85499999999995,2.38505007999766E-09
-5.85399999999995,2.39944310285271E-09
-5.85299999999995,2.41392062955795E-09
-5.85199999999995,2.42848314168715E-09
-5.85099999999995,2.4431311234705E-09
-5.84999999999995,2.45786506180877E-09
-5.84899999999995,2.47268544628756E-09
-5.84799999999995,2.48759276919148E-09
-5.84699999999995,2.50258752551861E-09
-5.84599999999995,2.51767021299486E-09
-5.84499999999995,2.5328413320885E-09
-5.84399999999995,2.54810138602471E-09
-5.84299999999995,2.56345088080024E-09
-5.84199999999995,2.57889032519817E-09
-5.84099999999995,2.59442023080263E-09
-5.83999999999995,2.61004111201376E-09
-5.83899999999995,2.62575348606259E-09
-5.83799999999995,2.6415578730261E-09
-5.83699999999995,2.65745479584232E-09
-5.83599999999995,2.67344478032553E-09
-5.83499999999995,2.68952835518145E-09
-5.83399999999995,2.70570605202266E-09
-5.83299999999994,2.72197840538395E-09
-5.83199999999994,2.73834595273783E-09
-5.83099999999994,2.75480923451013E-09
-5.82999999999994,2.77136879409559E-09
-5.82899999999994,2.78802517787363E-09
-5.82799999999994,2.80477893522418E-09
-5.82699999999994,2.8216306185435E-09
-5.82599999999994,2.83858078326022E-09
-5.82499999999994,2.85562998785134E-09
-5.82399999999994,2.8727787938584E-09
-5.82299999999994,2.89002776590367E-09
-5.82199999999994,2.90737747170647E-09
-5.82099999999994,2.92482848209952E-09
-5.81999999999994,2.94238137104544E-09
-5.81899999999994,2.96003671565326E-09
-5.81799999999994,2.97779509619508E-09
-5.81699999999994,2.99565709612276E-09
-5.81599999999994,3.01362330208476E-09
-5.81499999999994,3.03169430394295E-09
-5.81399999999994,3.04987069478969E-09
-5.81299999999994,3.06815307096478E-09
-5.81199999999994,3.08654203207266E-09
-5.81099999999994,3.10503818099965E-09
-5.80999999999994,3.12364212393122E-09
-5.80899999999994,3.14235447036943E-09
-5.80799999999994,3.16117583315043E-09
-5.80699999999994,3.18010682846201E-09
-5.80599999999994,3.19914807586129E-09
-5.80499999999994,3.21830019829249E-09
-5.80399999999993,3.23756382210476E-09
-5.80299999999993,3.25693957707011E-09
-5.80199999999993,3.27642809640148E-09
-5.80099999999993,3.29603001677087E-09
-5.79999999999993,3.31574597832748E-09
-5.79899999999993,3.33557662471607E-09
-5.79799999999993,3.35552260309537E-09
-5.79699999999993,3.37558456415652E-09
-5.79599999999993,3.39576316214172E-09
-5.79499999999993,3.41605905486285E-09
-5.79399999999993,3.43647290372026E-09
-5.79299999999993,3.45700537372169E-09
-5.79199999999993,3.47765713350113E-09
-5.79099999999993,3.49842885533796E-09
-5.78999999999993,3.5193212151761E-09
-5.78899999999993,3.5403348926432E-09
-5.78799999999993,3.56147057107006E-09
-5.78699999999993,3.58272893751002E-09
-5.78599999999993,3.60411068275855E-09
-5.78499999999993,3.62561650137285E-09
-5.78399999999993,3.64724709169163E-09
-5.78299999999993,3.6690031558549E-09
-5.78199999999993,3.69088539982398E-09
-5.78099999999993,3.71289453340145E-09
-5.77999999999993,3.73503127025139E-09
-5.77899999999993,3.75729632791954E-09
-5.77799999999993,3.7796904278537E-09
-5.77699999999993,3.80221429542414E-09
-5.77599999999993,3.82486865994416E-09
-5.77499999999993,3.84765425469077E-09
-5.77399999999992,3.87057181692539E-09
-5.77299999999992,3.89362208791478E-09
-5.77199999999992,3.91680581295194E-09
-5.77099999999992,3.94012374137721E-09
-5.76999999999992,3.96357662659946E-09
-5.76899999999992,3.98716522611735E-09
-5.76799999999992,4.01089030154073E-09
-5.76699999999992,4.03475261861212E-09
-5.76599999999992,4.05875294722835E-09
-5.76499999999992,4.08289206146224E-09
-5.76399999999992,4.10717073958443E-09
-5.76299999999992,4.13158976408532E-09
-5.76199999999992,4.15614992169709E-09
-5.76099999999992,4.18085200341588E-09
-5.75999999999992,4.20569680452403E-09
-5.75899999999992,4.23068512461247E-09
-5.75799999999992,4.25581776760318E-09
-5.75699999999992,4.28109554177183E-09
-5.75599999999992,4.30651925977042E-09
-5.75499999999992,4.3320897386502E-09
-5.75399999999992,4.35780779988454E-09
-5.75299999999992,4.38367426939199E-09
-5.75199999999992,4.40968997755947E-09
-5.75099999999992,4.43585575926554E-09
-5.74999999999992,4.46217245390383E-09
-5.74899999999992,4.48864090540651E-09
-5.74799999999992,4.51526196226795E-09
-5.74699999999992,4.54203647756848E-09
-5.74599999999992,4.56896530899825E-09
-5.74499999999992,4.59604931888123E-09
-5.74399999999991,4.6232893741993E-09
-5.74299999999991,4.65068634661652E-09
-5.74199999999991,4.67824111250343E-09
-5.74099999999991,4.70595455296156E-09
-5.73999999999991,4.73382755384804E-09
-5.73899999999991,4.76186100580025E-09
-5.73799999999991,4.79005580426073E-09
-5.73699999999991,4.81841284950211E-09
-5.73599999999991,4.84693304665221E-09
-5.73499999999991,4.87561730571924E-09
-5.73399999999991,4.90446654161716E-09
-5.73299999999991,4.93348167419113E-09
-5.73199999999991,4.96266362824309E-09
-5.73099999999991,4.99201333355752E-09
-5.72999999999991,5.02153172492723E-09
-5.72899999999991,5.05121974217941E-09
-5.72799999999991,5.08107833020165E-09
-5.72699999999991,5.11110843896824E-09
-5.72599999999991,5.14131102356648E-09
-5.72499999999991,5.17168704422325E-09
-5.72399999999991,5.20223746633156E-09
-5.72299999999991,5.23296326047735E-09
-5.72199999999991,5.26386540246633E-09
-5.72099999999991,5.29494487335117E-09
-5.71999999999991,5.32620265945843E-09
-5.71899999999991,5.35763975241598E-09
-5.71799999999991,5.38925714918044E-09
-5.71699999999991,5.42105585206469E-09
-5.71599999999991,5.45303686876562E-09
-5.71499999999991,5.48520121239194E-09
-5.7139999999999,5.51754990149217E-09
-5.7129999999999,5.55008396008275E-09
-5.7119999999999,5.58280441767629E-09
-5.7109999999999,5.61571230930999E-09
-5.7099999999999,5.64880867557415E-09
-5.7089999999999,5.68209456264085E-09
-5.7079999999999,5.71557102229276E-09
-5.7069999999999,5.74923911195215E-09
-5.7059999999999,5.78309989470992E-09
-5.7049999999999,5.81715443935491E-09
-5.7039999999999,5.85140382040326E-09
-5.7029999999999,5.88584911812796E-09
-5.7019999999999,5.92049141858852E-09
-5.7009999999999,5.95533181366081E-09
-5.6999999999999,5.99037140106706E-09
-5.6989999999999,6.02561128440595E-09
-5.6979999999999,6.06105257318287E-09
-5.6969999999999,6.09669638284043E-09
-5.6959999999999,6.13254383478891E-09
-5.6949999999999,6.1685960564371E-09
-5.6939999999999,6.2048541812231E-09
-5.6929999999999,6.24131934864537E-09
-5.6919999999999,6.27799270429393E-09
-5.6909999999999,6.31487539988166E-09
-5.6899999999999,6.35196859327583E-09
-5.6889999999999,6.3892734485297E-09
-5.6879999999999,6.42679113591434E-09
-5.6869999999999,6.46452283195061E-09
-5.6859999999999,6.50246971944123E-09
-5.6849999999999,6.54063298750308E-09
-5.68399999999989,6.57901383159962E-09
-5.68299999999989,6.61761345357348E-09
-5.68199999999989,6.65643306167921E-09
-5.68099999999989,6.6954738706162E-09
-5.67999999999989,6.73473710156175E-09
-5.67899999999989,6.77422398220428E-09
-5.67799999999989,6.81393574677676E-09
-5.67699999999989,6.85387363609027E-09
-5.67599999999989,6.89403889756769E-09
-5.67499999999989,6.93443278527765E-09
-5.67399999999989,6.97505655996855E-09
-5.67299999999989,7.01591148910279E-09
-5.67199999999989,7.05699884689116E-09
-5.67099999999989,7.09831991432742E-09
-5.66999999999989,7.13987597922303E-09
-5.66899999999989,7.18166833624203E-09
-5.66799999999989,7.22369828693614E-09
-5.66699999999989,7.26596713977998E-09
-5.66599999999989,7.30847621020651E-09
-5.66499999999989,7.35122682064261E-09
-5.66399999999989,7.39422030054483E-09
-5.66299999999989,7.43745798643537E-09
-5.66199999999989,7.48094122193814E-09
-5.66099999999989,7.52467135781512E-09
-5.65999999999989,7.56864975200277E-09
-5.65899999999989,7.6128777696487E-09
-5.65799999999989,7.65735678314851E-09
-5.65699999999989,7.70208817218278E-09
-5.65599999999989,7.74707332375425E-09
-5.65499999999989,7.79231363222527E-09
-5.65399999999988,7.83781049935522E-09
-5.65299999999988,7.88356533433832E-09
-5.65199999999988,7.92957955384156E-09
-5.65099999999988,7.97585458204279E-09
-5.64999999999988,8.02239185066899E-09
-5.64899999999988,8.06919279903477E-09
-5.64799999999988,8.11625887408105E-09
-5.64699999999988,8.16359153041386E-09
-5.64599999999988,8.21119223034346E-09
-5.64499999999988,8.25906244392348E-09
-5.64399999999988,8.30720364899043E-09
-5.64299999999988,8.35561733120328E-09
-5.64199999999988,8.40430498408324E-09
-5.64099999999988,8.45326810905383E-09
-5.63999999999988,8.502508215481E-09
-5.63899999999988,8.55202682071361E-09
-5.63799999999988,8.60182545012393E-09
-5.63699999999988,8.6519056371485E-09
-5.63599999999988,8.70226892332906E-09
-5.63499999999988,8.75291685835379E-09
-5.63399999999988,8.80385100009862E-09
-5.63299999999988,8.85507291466891E-09
-5.63199999999988,8.90658417644116E-09
-5.63099999999988,8.95838636810504E-09
-5.62999999999988,9.01048108070554E-09
-5.62899999999988,9.06286991368546E-09
-5.62799999999988,9.11555447492791E-09
-5.62699999999988,9.16853638079919E-09
-5.62599999999988,9.22181725619179E-09
-5.62499999999988,9.2753987345676E-09
-5.62399999999987,9.32928245800137E-09
-5.62299999999987,9.38347007722433E-09
-5.62199999999987,9.43796325166817E-09
-5.62099999999987,9.49276364950891E-09
-5.61999999999987,9.5478729477113E-09
-5.61899999999987,9.60329283207335E-09
-5.61799999999987,9.65902499727097E-09
-5.61699999999987,9.71507114690295E-09
-5.61599999999987,9.7714329935361E-09
-5.61499999999987,9.8281122587506E-09
-5.61399999999987,9.8851106731856E-09
-5.61299999999987,9.94242997658503E-09
